dialog_index,queries,hits,hit_rate,avg_max_sim
1805,6,0,0.0,0.161157
1806,6,0,0.0,0.187903
1807,6,0,0.0,0.213563
1808,6,0,0.0,0.163045
1809,6,0,0.0,0.185974
1810,6,0,0.0,0.081768
1811,6,0,0.0,0.161352
1812,6,0,0.0,0.16477
1813,6,0,0.0,0.16543
1814,6,0,0.0,0.15591
1815,6,0,0.0,0.189176
1816,6,0,0.0,0.206084
1817,6,0,0.0,0.185347
1818,6,0,0.0,0.184334
1819,6,0,0.0,0.147009
1820,6,0,0.0,0.168594
1821,6,0,0.0,0.197814
1822,6,0,0.0,0.197782
1823,6,0,0.0,0.192741
1824,6,0,0.0,0.123094
1825,6,0,0.0,0.148008
1826,6,0,0.0,0.110753
1827,6,0,0.0,0.219476
1828,6,0,0.0,0.195972
1829,6,0,0.0,0.172109
1830,6,0,0.0,0.174923
1831,6,0,0.0,0.143913
1832,6,0,0.0,0.177467
1833,6,0,0.0,0.151504
1834,6,0,0.0,0.137008
1835,6,0,0.0,0.16042
1836,6,0,0.0,0.177847
1837,6,0,0.0,0.130334
1838,6,0,0.0,0.140711
1839,6,0,0.0,0.213892
1840,6,0,0.0,0.190492
1841,6,0,0.0,0.164568
1842,6,0,0.0,0.136413
1843,6,0,0.0,0.143051
1844,6,0,0.0,0.205234
1845,6,0,0.0,0.185123
1846,6,0,0.0,0.176226
1847,6,0,0.0,0.136513
1848,6,0,0.0,0.152286
1849,6,0,0.0,0.19671
1850,6,0,0.0,0.199728
1851,6,0,0.0,0.161946
1852,6,0,0.0,0.140023
1853,6,0,0.0,0.200692
1854,6,0,0.0,0.189013
1855,6,0,0.0,0.196306
1856,6,0,0.0,0.268303
1857,6,0,0.0,0.160206
1858,6,0,0.0,0.161559
1859,6,0,0.0,0.161748
1860,6,0,0.0,0.102471
1861,6,0,0.0,0.158782
1862,6,0,0.0,0.141179
1863,6,0,0.0,0.205195
1864,6,0,0.0,0.206755
1865,6,0,0.0,0.206458
1866,6,0,0.0,0.151292
1867,6,0,0.0,0.159282
1868,6,0,0.0,0.14429
1869,6,0,0.0,0.195718
1870,6,0,0.0,0.166891
1871,6,0,0.0,0.160306
1872,6,0,0.0,0.179996
1873,6,0,0.0,0.176963
1874,6,0,0.0,0.155643
1875,6,0,0.0,0.147368
1876,6,0,0.0,0.098869
1877,6,0,0.0,0.172688
1878,6,0,0.0,0.125584
1879,6,0,0.0,0.171651
1880,6,0,0.0,0.148038
1881,6,0,0.0,0.190552
1882,6,0,0.0,0.115908
1883,6,0,0.0,0.170063
1884,6,0,0.0,0.199125
1885,6,0,0.0,0.151052
1886,6,0,0.0,0.13462
1887,6,0,0.0,0.149998
1888,6,0,0.0,0.127859
1889,6,0,0.0,0.187044
1890,6,0,0.0,0.189828
1891,6,0,0.0,0.155507
1892,6,0,0.0,0.166081
1893,6,0,0.0,0.151345
1894,6,0,0.0,0.173464
1895,6,0,0.0,0.170475
1896,6,0,0.0,0.14943
1897,6,0,0.0,0.22931
1898,6,0,0.0,0.109228
1899,6,0,0.0,0.143195
1900,6,0,0.0,0.181042
1901,6,0,0.0,0.198051
1902,6,0,0.0,0.153287
1903,6,0,0.0,0.172479
1904,6,0,0.0,0.181409
1905,6,0,0.0,0.133096
1906,6,0,0.0,0.19588
1907,6,0,0.0,0.142576
1908,6,0,0.0,0.180848
1909,6,0,0.0,0.169783
1910,6,0,0.0,0.156093
1911,6,0,0.0,0.177845
1912,6,0,0.0,0.137901
1913,6,0,0.0,0.172227
1914,6,0,0.0,0.185908
1915,6,0,0.0,0.173576
1916,6,0,0.0,0.186402
1917,6,0,0.0,0.176136
1918,6,0,0.0,0.133078
1919,6,0,0.0,0.1194
1920,6,0,0.0,0.175558
1921,6,0,0.0,0.142426
1922,6,0,0.0,0.148876
1923,6,0,0.0,0.153967
1924,6,0,0.0,0.134498
1925,6,0,0.0,0.166033
1926,6,0,0.0,0.180797
1927,6,0,0.0,0.18656
1928,6,0,0.0,0.167395
1929,6,0,0.0,0.184769
1930,6,0,0.0,0.187616
1931,6,0,0.0,0.189735
1932,6,0,0.0,0.201106
1933,6,0,0.0,0.172085
1934,6,0,0.0,0.189413
1935,6,0,0.0,0.217606
1936,6,0,0.0,0.208431
1937,6,0,0.0,0.181281
1938,6,0,0.0,0.194341
1939,6,0,0.0,0.181541
1940,6,0,0.0,0.23616
1941,6,0,0.0,0.153632
1942,6,0,0.0,0.17483
1943,6,0,0.0,0.187992
1944,6,0,0.0,0.171812
1945,6,0,0.0,0.205247
1946,6,0,0.0,0.167928
1947,6,0,0.0,0.12401
1948,6,0,0.0,0.162341
1949,6,0,0.0,0.15765
1950,6,0,0.0,0.187562
1951,6,0,0.0,0.195494
1952,6,0,0.0,0.176766
1953,6,0,0.0,0.179285
1954,6,0,0.0,0.141104
1955,6,0,0.0,0.1714
1956,6,0,0.0,0.169022
1957,6,0,0.0,0.16738
1958,6,0,0.0,0.189202
1959,6,0,0.0,0.210967
1960,6,0,0.0,0.161513
1961,6,0,0.0,0.162411
1962,6,0,0.0,0.142981
1963,6,0,0.0,0.185242
1964,6,0,0.0,0.183714
1965,6,0,0.0,0.120513
1966,6,0,0.0,0.184695
1967,6,0,0.0,0.220289
1968,6,0,0.0,0.194244
1969,6,0,0.0,0.096508
1970,6,0,0.0,0.130949
1971,6,0,0.0,0.149194
1972,6,0,0.0,0.186165
1973,6,0,0.0,0.165085
1974,6,0,0.0,0.152339
1975,6,0,0.0,0.182953
1976,6,0,0.0,0.116023
1977,6,0,0.0,0.169529
1978,6,0,0.0,0.145669
1979,6,0,0.0,0.130029
1980,6,0,0.0,0.194859
1981,6,0,0.0,0.211097
1982,6,0,0.0,0.109628
1983,6,0,0.0,0.118336
1984,6,0,0.0,0.164946
1985,6,0,0.0,0.125618
1986,6,0,0.0,0.197902
1987,6,0,0.0,0.21219
1988,6,0,0.0,0.141719
1989,6,0,0.0,0.135087
1990,6,0,0.0,0.173668
1991,6,0,0.0,0.207893
1992,6,0,0.0,0.1872
1993,6,0,0.0,0.126128
1994,6,0,0.0,0.143693
1995,6,0,0.0,0.1956
1996,6,0,0.0,0.127682
1997,6,0,0.0,0.216124
1998,6,0,0.0,0.195077
1999,6,0,0.0,0.132809
2000,6,0,0.0,0.157462
2001,6,0,0.0,0.155544
2002,6,0,0.0,0.136129
2003,6,0,0.0,0.181586
2004,6,0,0.0,0.187616
2005,6,0,0.0,0.169043
2006,6,0,0.0,0.175906
2007,6,0,0.0,0.164869
2008,6,0,0.0,0.159125
2009,6,0,0.0,0.181368
2010,6,0,0.0,0.178831
2011,6,0,0.0,0.146714
2012,6,0,0.0,0.143037
2013,6,0,0.0,0.192118
2014,6,0,0.0,0.131781
2015,6,0,0.0,0.168549
2016,6,0,0.0,0.176065
2017,6,0,0.0,0.184688
2018,6,0,0.0,0.160493
2019,6,0,0.0,0.119377
2020,6,0,0.0,0.1919
2021,6,0,0.0,0.159473
2022,6,0,0.0,0.130661
2023,6,0,0.0,0.17086
2024,6,0,0.0,0.190729
2025,6,0,0.0,0.185638
2026,6,0,0.0,0.197248
2027,6,0,0.0,0.181619
2028,6,0,0.0,0.179868
2029,6,0,0.0,0.199824
2030,6,0,0.0,0.173119
2031,6,0,0.0,0.166171
2032,6,0,0.0,0.125689
2033,6,0,0.0,0.20881
2034,6,0,0.0,0.143792
2035,6,0,0.0,0.160476
2036,6,0,0.0,0.164687
2037,6,0,0.0,0.113212
2038,6,0,0.0,0.210385
2039,6,0,0.0,0.181903
2040,6,0,0.0,0.188298
2041,6,0,0.0,0.177084
2042,6,0,0.0,0.129175
2043,6,0,0.0,0.172092
2044,6,0,0.0,0.163186
2045,6,0,0.0,0.163013
2046,6,0,0.0,0.177178
2047,6,0,0.0,0.132814
2048,6,0,0.0,0.128821
2049,6,0,0.0,0.156769
2050,6,0,0.0,0.185141
2051,6,0,0.0,0.192973
2052,6,0,0.0,0.134011
2053,6,0,0.0,0.186396
2054,6,0,0.0,0.146999
2055,6,0,0.0,0.157767
2056,6,0,0.0,0.14074
2057,6,0,0.0,0.173518
2058,6,0,0.0,0.135657
2059,6,0,0.0,0.141461
2060,6,0,0.0,0.135939
2061,6,0,0.0,0.140517
2062,6,0,0.0,0.227295
2063,6,0,0.0,0.187199
2064,6,0,0.0,0.171061
2065,6,0,0.0,0.187996
2066,6,0,0.0,0.194017
